28.15;Proizvodnja ležajev, zobnikov in elementov za mehanski prenos energije
28.150;Proizvodnja ležajev, zobnikov in elementov za mehanski prenos energije
28.2;Proizvodnja drugih naprav za splošne namene
28.21;Proizvodnja peči in gorilnikov
28.210;Proizvodnja peči in gorilnikov
28.22;Proizvodnja dvigalnih in transportnih naprav
28.220;Proizvodnja dvigalnih in transportnih naprav
28.23;Proizvodnja pisarniških strojev in naprav (razen računalnikov in perifernih naprav)
28.230;Proizvodnja pisarniških strojev in naprav (razen računalnikov in perifernih naprav)
28.24;Proizvodnja ročnih strojev in naprav
28.240;Proizvodnja ročnih strojev in naprav
28.25;Proizvodnja hladilnih in prezračevalnih naprav, razen za gospodinjstva
28.250;Proizvodnja hladilnih in prezračevalnih naprav, razen za gospodinjstva
28.29;Proizvodnja drugih strojev in naprav za splošne namene
28.290;Proizvodnja drugih strojev in naprav za splošne namene
28.3;Proizvodnja kmetijskih in gozdarskih strojev
28.30;Proizvodnja kmetijskih in gozdarskih strojev
28.300;Proizvodnja kmetijskih in gozdarskih strojev
28.4;Proizvodnja obdelovalnih strojev
28.41;Proizvodnja strojev za oblikovanje in obdelavo kovin
28.410;Proizvodnja strojev za oblikovanje in obdelavo kovin
28.49;Proizvodnja drugih obdelovalnih strojev
28.490;Proizvodnja drugih obdelovalnih strojev
28.9;Proizvodnja drugih strojev za posebne namene
28.91;Proizvodnja metalurških strojev
28.910;Proizvodnja metalurških strojev
28.92;Proizvodnja rudarskih in gradbenih strojev
28.920;Proizvodnja rudarskih in gradbenih strojev
28.93;Proizvodnja strojev za živilsko in tobačno industrijo
28.930;Proizvodnja strojev za živilsko in tobačno industrijo
28.94;Proizvodnja strojev za tekstilno, oblačilno in usnjarsko industrijo
28.940;Proizvodnja strojev za tekstilno, oblačilno in usnjarsko industrijo
28.95;Proizvodnja strojev za industrijo papirja in kartona
28.950;Proizvodnja strojev za industrijo papirja in kartona
28.96;Proizvodnja strojev za plastiko in gumo
28.960;Proizvodnja strojev za plastiko in gumo
28.99;Proizvodnja strojev za druge posebne namene
28.990;Proizvodnja strojev za druge posebne namene
29;Proizvodnja motornih vozil, prikolic in polprikolic
29.1;Proizvodnja motornih vozil
29.10;Proizvodnja motornih vozil
29.100;Proizvodnja motornih vozil
29.2;Proizvodnja karoserij za vozila, proizvodnja prikolic, polprikolic
29.20;Proizvodnja karoserij za vozila, proizvodnja prikolic, polprikolic
29.200;Proizvodnja karoserij za vozila, proizvodnja prikolic, polprikolic
29.3;Proizvodnja delov in opreme za motorna vozila
29.31;Proizvodnja električne in elektronske opreme za motorna vozila
29.310;Proizvodnja električne in elektronske opreme za motorna vozila
29.32;Proizvodnja drugih delov in opreme za motorna vozila
29.320;Proizvodnja drugih delov in opreme za motorna vozila
30;Proizvodnja drugih vozil in plovil
30.1;Gradnja ladij in čolnov
30.11;Gradnja ladij in plavajočih konstrukcij
30.110;Gradnja ladij in plavajočih konstrukcij
30.12;Proizvodnja čolnov za razvedrilo in šport
30.120;Proizvodnja čolnov za razvedrilo in šport
30.2;Proizvodnja železniških in drugih tirnih vozil
30.20;Proizvodnja železniških in drugih tirnih vozil
30.200;Proizvodnja železniških in drugih tirnih vozil
30.3;Proizvodnja zračnih in vesoljskih plovil
30.30;Proizvodnja zračnih in vesoljskih plovil
30.300;Proizvodnja zračnih in vesoljskih plovil
30.4;Proizvodnja bojnih vozil
30.40;Proizvodnja bojnih vozil
30.400;Proizvodnja bojnih vozil
30.9;Proizvodnja drugih vozil
30.91;Proizvodnja motornih koles
30.910;Proizvodnja motornih koles
30.92;Proizvodnja koles in invalidskih vozičkov
30.920;Proizvodnja koles in invalidskih vozičkov
30.99;Proizvodnja vprežnih in drugih vozil
30.990;Proizvodnja vprežnih in drugih vozil
31;Proizvodnja pohištva
31.0;Proizvodnja pohištva
31.01;Proizvodnja pohištva za poslovne in prodajne prostore
31.010;Proizvodnja pohištva za poslovne in prodajne prostore
31.02;Proizvodnja kuhinjskega pohištva
31.020;Proizvodnja kuhinjskega pohištva
31.03;Proizvodnja žimnic
31.030;Proizvodnja žimnic
31.09;Proizvodnja drugega pohištva
31.090;Proizvodnja drugega pohištva
32;Druge raznovrstne predelovalne dejavnosti
32.1;Proizvodnja nakita, bižuterije in podobnih izdelkov
32.11;Kovanje kovancev
32.110;Kovanje kovancev
32.12;Proizvodnja nakita in podobnih izdelkov
32.120;Proizvodnja nakita in podobnih izdelkov
32.13;Proizvodnja bižuterije
32.130;Proizvodnja bižuterije
32.2;Proizvodnja glasbil
32.20;Proizvodnja glasbil
32.200;Proizvodnja glasbil
32.3;Proizvodnja športne opreme
32.30;Proizvodnja športne opreme
32.300;Proizvodnja športne opreme
32.4;Proizvodnja igrač in rekvizitov za igre in zabavo
32.40;Proizvodnja igrač in rekvizitov za igre in zabavo
32.400;Proizvodnja igrač in rekvizitov za igre in zabavo
32.5;Proizvodnja medicinskih instrumentov, naprav in pripomočkov
32.50;Proizvodnja medicinskih instrumentov, naprav in pripomočkov
32.500;Proizvodnja medicinskih instrumentov, naprav in pripomočkov
32.9;Druge predelovalne dejavnosti
32.91;Proizvodnja metel in krtač
32.910;Proizvodnja metel in krtač
32.99;Drugje nerazvrščene predelovalne dejavnosti
32.990;Drugje nerazvrščene predelovalne dejavnosti
33;Popravila in montaža strojev in naprav
33.1;Popravila kovinskih izdelkov, strojev in naprav
33.11;Popravila kovinskih izdelkov
33.110;Popravila kovinskih izdelkov
33.12;Popravila strojev in naprav
33.120;Popravila strojev in naprav
33.13;Popravila elektronskih in optičnih naprav
33.130;Popravila elektronskih in optičnih naprav
33.14;Popravila električnih naprav
33.140;Popravila električnih naprav
33.15;Popravila in vzdrževanje ladij in čolnov
33.150;Popravila in vzdrževanje ladij in čolnov
33.16;Popravila in vzdrževanje zračnih in vesoljskih plovil
33.160;Popravila in vzdrževanje zračnih in vesoljskih plovil
33.17;Popravila in vzdrževanje drugih prevoznih sredstev
33.170;Popravila in vzdrževanje drugih prevoznih sredstev
33.19;Popravila drugih naprav
33.190;Popravila drugih naprav
33.2;Montaža industrijskih strojev in naprav
33.20;Montaža industrijskih strojev in naprav
33.200;Montaža industrijskih strojev in naprav
35;Oskrba z električno energijo, plinom in paro
35.1;Oskrba z električno energijo
35.11;Proizvodnja električne energije
35.111;Proizvodnja elektrike v hidroelektrarnah
35.112;Proizvodnja elektrike v termoelektrarnah, jedrskih elektrarnah
35.119;Druga proizvodnja električne energije
35.12;Prenos električne energije
35.120;Prenos električne energije
35.13;Distribucija električne energije
35.130;Distribucija električne energije
35.14;Trgovanje z električno energijo
35.140;Trgovanje z električno energijo
35.2;Oskrba s plinastimi gorivi
35.21;Proizvodnja plina
35.210;Proizvodnja plina
35.22;Distribucija plinastih goriv po plinovodni mreži
35.220;Distribucija plinastih goriv po plinovodni mreži
35.23;Trgovanje s plinastimi gorivi po plinovodni mreži
35.230;Trgovanje s plinastimi gorivi po plinovodni mreži
35.3;Oskrba s paro in vročo vodo
35.30;Oskrba s paro in vročo vodo
35.300;Oskrba s paro in vročo vodo
36;Zbiranje, prečiščevanje in distribucija vode
36.0;Zbiranje, prečiščevanje in distribucija vode
36.00;Zbiranje, prečiščevanje in distribucija vode
36.000;Zbiranje, prečiščevanje in distribucija vode
37;Ravnanje z odplakami
37.0;Ravnanje z odplakami
37.00;Ravnanje z odplakami
37.000;Ravnanje z odplakami
38;Zbiranje in odvoz odpadkov ter ravnanje z njimi, pridobivanje sekundarnih surovin
38.1;Zbiranje in odvoz odpadkov
38.11;Zbiranje in odvoz nenevarnih odpadkov
38.110;Zbiranje in odvoz nenevarnih odpadkov
38.12;Zbiranje in odvoz nevarnih odpadkov
38.120;Zbiranje in odvoz nevarnih odpadkov
38.2;Ravnanje z odpadki
38.21;Ravnanje z nenevarnimi odpadki
38.210;Ravnanje z nenevarnimi odpadki
38.22;Ravnanje z nevarnimi odpadki
38.220;Ravnanje z nevarnimi odpadki
38.3;Pridobivanje sekundarnih surovin
38.31;Demontaža odpadnih naprav
38.310;Demontaža odpadnih naprav
38.32;Pridobivanje sekundarnih surovin iz ostankov in odpadkov
38.320;Pridobivanje sekundarnih surovin iz ostankov in odpadkov
39;Saniranje okolja in drugo ravnanje z odpadki
39.0;Saniranje okolja in drugo ravnanje z odpadki
39.00;Saniranje okolja in drugo ravnanje z odpadki
39.000;Saniranje okolja in drugo ravnanje z odpadki
41;Gradnja stavb
41.1;Organizacija izvedbe stavbnih projektov
41.10;Organizacija izvedbe stavbnih projektov
41.100;Organizacija izvedbe stavbnih projektov
41.2;Gradnja stanovanjskih in nestanovanjskih stavb
41.20;Gradnja stanovanjskih in nestanovanjskih stavb
41.200;Gradnja stanovanjskih in nestanovanjskih stavb
42;Gradnja inženirskih objektov
42.1;Gradnja cest in železnic
42.11;Gradnja cest
42.110;Gradnja cest
42.12;Gradnja železnic in podzemnih železnic
42.120;Gradnja železnic in podzemnih železnic
42.13;Gradnja mostov in predorov
42.130;Gradnja mostov in predorov
42.2;Gradnja objektov oskrbne infrastrukture
42.21;Gradnja objektov oskrbne infrastrukture za tekočine in pline
42.210;Gradnja objektov oskrbne infrastrukture za tekočine in pline
42.22;Gradnja objektov oskrbne infrastrukture za elektriko in telekomunikacije
42.220;Gradnja objektov oskrbne infrastrukture za elektriko in telekomunikacije
42.9;Gradnja drugih inženirskih objektov
42.91;Gradnja vodnih objektov
42.910;Gradnja vodnih objektov
42.99;Gradnja drugih objektov nizke gradnje
42.990;Gradnja drugih objektov nizke gradnje
43;Specializirana gradbena dela
43.1;Pripravljalna dela na gradbišču
43.11;Rušenje objektov
43.110;Rušenje objektov
43.12;Zemeljska pripravljalna dela
43.120;Zemeljska pripravljalna dela
43.13;Testno vrtanje in sondiranje
43.130;Testno vrtanje in sondiranje
43.2;Inštaliranje pri gradnjah
43.21;Inštaliranje električnih napeljav in naprav
43.210;Inštaliranje električnih napeljav in naprav
43.22;Inštaliranje vodovodnih, plinskih in ogrevalnih napeljav in naprav
43.220;Inštaliranje vodovodnih, plinskih in ogrevalnih napeljav in naprav
43.29;Drugo inštaliranje pri gradnjah
43.290;Drugo inštaliranje pri gradnjah
43.3;Zaključna gradbena dela
43.31;Fasaderska in štukaterska dela
43.310;Fasaderska in štukaterska dela
43.32;Vgrajevanje stavbnega pohištva
43.320;Vgrajevanje stavbnega pohištva
43.33;Oblaganje tal in sten
43.330;Oblaganje tal in sten
43.34;Steklarska in pleskarska dela
43.341;Steklarska dela
43.342;Pleskarska dela
43.39;Druga zaključna gradbena dela
43.390;Druga zaključna gradbena dela
43.9;Krovstvo in druga specializirana gradbena dela
43.91;Postavljanje ostrešij in krovska dela
43.910;Postavljanje ostrešij in krovska dela
43.99;Druga specializirana gradbena dela
43.990;Druga specializirana gradbena dela
45;Trgovina z motornimi vozili in popravila motornih vozil
45.1;Trgovina z motornimi vozili
45.11;Trgovina z avtomobili in lahkimi motornimi vozili
45.110;Trgovina z avtomobili in lahkimi motornimi vozili
45.19;Trgovina z drugimi motornimi vozili
45.190;Trgovina z drugimi motornimi vozili
45.2;Vzdrževanje in popravila motornih vozil
45.20;Vzdrževanje in popravila motornih vozil
45.200;Vzdrževanje in popravila motornih vozil
45.3;Trgovina z rezervnimi deli in opremo za motorna vozila
45.31;Trgovina na debelo z rezervnimi deli in opremo za motorna vozila
45.310;Trgovina na debelo z rezervnimi deli in opremo za motorna vozila
45.32;Trgovina na drobno z rezervnimi deli in opremo za motorna vozila
45.320;Trgovina na drobno z rezervnimi deli in opremo za motorna vozila
45.4;Trgovina, vzdrževanje in popravila motornih koles, trgovina z njihovimi deli in opremo
45.40;Trgovina, vzdrževanje in popravila motornih koles, trgovina z njihovimi deli in opremo
45.400;Trgovina, vzdrževanje in popravila motornih koles, trgovina z njihovimi deli in opremo
46;Posredništvo in trgovina na debelo, razen z motornimi vozili
46.1;Posredništvo
46.11;Posredništvo pri prodaji kmetijskih surovin, živih živali, tekstilnih surovin, polizdelkov
46.110;Posredništvo pri prodaji kmetijskih surovin, živih živali, tekstilnih surovin, polizdelkov
46.12;Posredništvo pri prodaji goriv, rud, kovin, tehničnih kemikalij
46.120;Posredništvo pri prodaji goriv, rud, kovin, tehničnih kemikalij
46.13;Posredništvo pri prodaji lesa in gradbenega materiala
46.130;Posredništvo pri prodaji lesa in gradbenega materiala
46.14;Posredništvo pri prodaji strojev, industrijske opreme, ladij, letal
46.140;Posredništvo pri prodaji strojev, industrijske opreme, ladij, letal
46.15;Posredništvo pri prodaji pohištva, predmetov in naprav za gospodinjstvo in železnine
46.150;Posredništvo pri prodaji pohištva, predmetov in naprav za gospodinjstvo in železnine
46.16;Posredništvo pri prodaji tekstila, oblačil, krzna, obutve, usnjenih izdelkov
46.160;Posredništvo pri prodaji tekstila, oblačil, krzna, obutve, usnjenih izdelkov
46.17;Posredništvo pri prodaji živil, pijač, tobačnih izdelkov
46.170;Posredništvo pri prodaji živil, pijač, tobačnih izdelkov
46.18;Specializirano posredništvo pri prodaji drugih določenih izdelkov
46.180;Specializirano posredništvo pri prodaji drugih določenih izdelkov
46.19;Nespecializirano posredništvo pri prodaji raznovrstnih izdelkov
46.190;Nespecializirano posredništvo pri prodaji raznovrstnih izdelkov
46.2;Trgovina na debelo s kmetijskimi surovinami in živimi živalmi
46.21;Trgovina na debelo z žiti, tobakom, semeni in krmo
46.210;Trgovina na debelo z žiti, tobakom, semeni in krmo
46.22;Trgovina na debelo s cvetjem in rastlinami
46.220;Trgovina na debelo s cvetjem in rastlinami
46.23;Trgovina na debelo z živimi živalmi
46.230;Trgovina na debelo z živimi živalmi
46.24;Trgovina na debelo s kožami, usnjem
46.240;Trgovina na debelo s kožami, usnjem
46.3;Trgovina na debelo z živili, pijačami, tobačnimi izdelki
46.31;Trgovina na debelo s sadjem in zelenjavo
46.310;Trgovina na debelo s sadjem in zelenjavo
46.32;Trgovina na debelo z mesom in mesnimi izdelki
46.320;Trgovina na debelo z mesom in mesnimi izdelki
46.33;Trgovina na debelo z mlekom, mlečnimi izdelki, jajci, jedilnimi olji in maščobami
46.330;Trgovina na debelo z mlekom, mlečnimi izdelki, jajci, jedilnimi olji in maščobami
46.34;Trgovina na debelo s pijačami
46.340;Trgovina na debelo s pijačami
46.35;Trgovina na debelo s tobačnimi izdelki
46.350;Trgovina na debelo s tobačnimi izdelki
46.36;Trgovina na debelo s sladkorjem, čokolado, sladkornimi izdelki
46.360;Trgovina na debelo s sladkorjem, čokolado, sladkornimi izdelki
46.37;Trgovina na debelo s kavo, čajem, kakavom, začimbami
46.370;Trgovina na debelo s kavo, čajem, kakavom, začimbami
46.38;Trgovina na debelo z drugimi živili, tudi z ribami, raki, mehkužci
46.380;Trgovina na debelo z drugimi živili, tudi z ribami, raki, mehkužci
46.39;Nespecializirana trgovina na debelo z živili, pijačami, tobačnimi izdelki
46.390;Nespecializirana trgovina na debelo z živili, pijačami, tobačnimi izdelki
46.4;Trgovina na debelo z izdelki za široko rabo
46.41;Trgovina na debelo s tekstilom
46.410;Trgovina na debelo s tekstilom
46.42;Trgovina na debelo z oblačili in obutvijo
46.420;Trgovina na debelo z oblačili in obutvijo
46.43;Trgovina na debelo z električnimi gospodinjskimi napravami
46.430;Trgovina na debelo z električnimi gospodinjskimi napravami
46.44;Trgovina na debelo s porcelanom, steklenino, čistili
46.440;Trgovina na debelo s porcelanom, steklenino, čistili
46.45;Trgovina na debelo s parfumi in kozmetiko
46.450;Trgovina na debelo s parfumi in kozmetiko
46.46;Trgovina na debelo s farmacevtskimi izdelki ter medicinskimi potrebščinami in materiali
46.460;Trgovina na debelo s farmacevtskimi izdelki ter medicinskimi potrebščinami in materiali
46.47;Trgovina na debelo s pohištvom, preprogami in svetili
46.470;Trgovina na debelo s pohištvom, preprogami in svetili
46.48;Trgovina na debelo z urami in nakitom
46.480;Trgovina na debelo z urami in nakitom
46.49;Trgovina na debelo z drugimi izdelki široke porabe
46.490;Trgovina na debelo z drugimi izdelki široke porabe
46.5;Trgovina na debelo z napravami za informacijsko-komunikacijsko tehnologijo
46.51;Trgovina na debelo z računalniškimi napravami
46.510;Trgovina na debelo z računalniškimi napravami
46.52;Trgovina na debelo z elektronskimi in telekomunikacijskimi napravami in deli
46.520;Trgovina na debelo z elektronskimi in telekomunikacijskimi napravami in deli
46.6;Trgovina na debelo s stroji, napravami, opremo
46.61;Trgovina na debelo s kmetijskimi stroji, priključki, opremo
46.610;Trgovina na debelo s kmetijskimi stroji, priključki, opremo
46.62;Trgovina na debelo z obdelovalnimi stroji
46.620;Trgovina na debelo z obdelovalnimi stroji
46.63;Trgovina na debelo z rudarskimi in gradbenimi stroji
46.630;Trgovina na debelo z rudarskimi in gradbenimi stroji
46.64;Trgovina na debelo s stroji za tekstilno industrijo
46.640;Trgovina na debelo s stroji za tekstilno industrijo
46.65;Trgovina na debelo s pisarniškim pohištvom
46.650;Trgovina na debelo s pisarniškim pohištvom
46.66;Trgovina na debelo s pisarniškimi stroji in opremo
46.660;Trgovina na debelo s pisarniškimi stroji in opremo
46.69;Trgovina na debelo z drugimi napravami in opremo
46.690;Trgovina na debelo z drugimi napravami in opremo
46.7;Druga specializirana trgovina na debelo
46.71;Trgovina na debelo s trdimi, tekočimi in plinastimi gorivi
46.710;Trgovina na debelo s trdimi, tekočimi in plinastimi gorivi
46.72;Trgovina na debelo s kovinami in rudami
46.720;Trgovina na debelo s kovinami in rudami
46.73;Trgovina na debelo z lesom, gradbenim materialom in sanitarno opremo
46.730;Trgovina na debelo z lesom, gradbenim materialom in sanitarno opremo
46.74;Trgovina na debelo s kovinskimi proizvodi, inštalacijskim materialom, napravami za ogrevanje
46.740;Trgovina na debelo s kovinskimi proizvodi, inštalacijskim materialom, napravami za ogrevanje
46.75;Trgovina na debelo s kemičnimi izdelki
46.750;Trgovina na debelo s kemičnimi izdelki
46.76;Trgovina na debelo z drugimi polizdelki
46.760;Trgovina na debelo z drugimi polizdelki
46.77;Trgovina na debelo z ostanki in odpadki
46.770;Trgovina na debelo z ostanki in odpadki
46.9;Nespecializirana trgovina na debelo
46.90;Nespecializirana trgovina na debelo
46.900;Nespecializirana trgovina na debelo
47;Trgovina na drobno, razen z motornimi vozili
47.1;Trgovina na drobno v nespecializiranih prodajalnah
47.11;Trgovina na drobno v nespecializiranih prodajalnah, pretežno z živili
47.110;Trgovina na drobno v nespecializiranih prodajalnah, pretežno z živili
47.19;Druga trgovina na drobno v nespecializiranih prodajalnah
47.190;Druga trgovina na drobno v nespecializiranih prodajalnah
47.2;Trgovina na drobno v specializiranih prodajalnah z živili, pijačami in tobačnimi izdelki
47.21;Trgovina na drobno v specializiranih prodajalnah s sadjem in zelenjavo
47.210;Trgovina na drobno v specializiranih prodajalnah s sadjem in zelenjavo
47.22;Trgovina na drobno v specializiranih prodajalnah z mesom in mesnimi izdelki
47.220;Trgovina na drobno v specializiranih prodajalnah z mesom in mesnimi izdelki
47.23;Trgovina na drobno v specializiranih prodajalnah z ribami, raki, mehkužci
47.230;Trgovina na drobno v specializiranih prodajalnah z ribami, raki, mehkužci
47.24;Trgovina na drobno v specializiranih prodajalnah s kruhom, pecivom, testeninami, sladkornimi izdelki
47.240;Trgovina na drobno v specializiranih prodajalnah s kruhom, pecivom, testeninami, sladkornimi izdelki
47.25;Trgovina na drobno v specializiranih prodajalnah s pijačami
47.250;Trgovina na drobno v specializiranih prodajalnah s pijačami
47.26;Trgovina na drobno v specializiranih prodajalnah s tobačnimi izdelki
47.260;Trgovina na drobno v specializiranih prodajalnah s tobačnimi izdelki
47.29;Druga trgovina na drobno v specializiranih prodajalnah z živili
47.290;Druga trgovina na drobno v specializiranih prodajalnah z živili
47.3;Trgovina na drobno v specializiranih prodajalnah z motornimi gorivi
47.30;Trgovina na drobno v specializiranih prodajalnah z motornimi gorivi
47.301;Trgovina na drobno z lastnimi motornimi gorivi
47.302;Posredništvo pri prodaji motornih goriv na drobno
47.4;Trgovina na drobno v specializiranih prodajalnah z računalniškimi, komunikacijskimi, avdio in video napravami
47.41;Trgovina na drobno v specializiranih prodajalnah z računalniškimi napravami in programi
47.410;Trgovina na drobno v specializiranih prodajalnah z računalniškimi napravami in programi
47.42;Trgovina na drobno v specializiranih prodajalnah s telekomunikacijskimi napravami
47.420;Trgovina na drobno v specializiranih prodajalnah s telekomunikacijskimi napravami
47.43;Trgovina na drobno v specializiranih prodajalnah z avdio in video napravami
47.430;Trgovina na drobno v specializiranih prodajalnah z avdio in video napravami
47.5;Trgovina na drobno v specializiranih prodajalnah z drugo gospodinjsko opremo
47.51;Trgovina na drobno v specializiranih prodajalnah s tekstilom
47.510;Trgovina na drobno v specializiranih prodajalnah s tekstilom
47.52;Trgovina na drobno v specializiranih prodajalnah z gradbenim materialom, kovinskimi izdelki, barvami in steklom
47.520;Trgovina na drobno v specializiranih prodajalnah z gradbenim materialom, kovinskimi izdelki, barvami in steklom
47.53;Trgovina na drobno v specializiranih prodajalnah s preprogami, talnimi in stenskimi oblogami
47.530;Trgovina na drobno v specializiranih prodajalnah s preprogami, talnimi in stenskimi oblogami
47.54;Trgovina na drobno v specializiranih prodajalnah z električnimi gospodinjskimi napravami
47.540;Trgovina na drobno v specializiranih prodajalnah z električnimi gospodinjskimi napravami
47.59;Trgovina na drobno v specializiranih prodajalnah s pohištvom, svetili in drugje nerazvrščenimi predmeti za gospodinjstvo
47.590;Trgovina na drobno v specializiranih prodajalnah s pohištvom, svetili in drugje nerazvrščenimi predmeti za gospodinjstvo
47.6;Trgovina na drobno v specializiranih prodajalnah z izdelki za kulturo, šport in zabavo
47.61;Trgovina na drobno v specializiranih prodajalnah s knjigami
47.610;Trgovina na drobno v specializiranih prodajalnah s knjigami
47.62;Trgovina na drobno v specializiranih prodajalnah s časopisi, revijami, papirjem, pisalnimi potrebščinami
47.621;Trgovina na drobno v specializiranih prodajalnah s časopisi in revijami
47.622;Trgovina na drobno v specializiranih prodajalnah s papirjem in pisalnimi potrebščinami
47.63;Trgovina na drobno v specializiranih prodajalnah z glasbenimi in video zapisi
47.630;Trgovina na drobno v specializiranih prodajalnah z glasbenimi in video zapisi
47.64;Trgovina na drobno v specializiranih prodajalnah s športno opremo
47.640;Trgovina na drobno v specializiranih prodajalnah s športno opremo
47.65;Trgovina na drobno v specializiranih prodajalnah z igračami in rekviziti za igre in zabavo
47.650;Trgovina na drobno v specializiranih prodajalnah z igračami in rekviziti za igre in zabavo
47.7;Trgovina na drobno v specializiranih prodajalnah z drugimi izdelki
47.71;Trgovina na drobno v specializiranih prodajalnah z oblačili
47.710;Trgovina na drobno v specializiranih prodajalnah z oblačili
47.72;Trgovina na drobno v specializiranih prodajalnah z obutvijo in usnjenimi izdelki
47.720;Trgovina na drobno v specializiranih prodajalnah z obutvijo in usnjenimi izdelki
47.73;Trgovina na drobno v specializiranih prodajalnah s farmacevtskimi izdelki
47.730;Trgovina na drobno v specializiranih prodajalnah s farmacevtskimi izdelki
47.74;Trgovina na drobno v specializiranih prodajalnah z medicinskimi in ortopedskimi pripomočki
47.740;Trgovina na drobno v specializiranih prodajalnah z medicinskimi in ortopedskimi pripomočki
47.75;Trgovina na drobno v specializiranih prodajalnah s kozmetičnimi in toaletnimi izdelki
47.750;Trgovina na drobno v specializiranih prodajalnah s kozmetičnimi in toaletnimi izdelki
47.76;Trgovina na drobno v specializiranih prodajalnah s cvetjem, rastlinami, gnojili, hišnimi živalmi in hrano za živali
47.761;Trgovina na drobno v cvetličarnah
47.762;Trgovina na drobno v specializiranih prodajalnah z vrtnarsko opremo in hišnimi živalmi
47.77;Trgovina na drobno v specializiranih prodajalnah z urami in nakitom
47.770;Trgovina na drobno v specializiranih prodajalnah z urami in nakitom
47.78;Druga trgovina na drobno v specializiranih prodajalnah z novim blagom
47.781;Trgovina na drobno v specializiranih prodajalnah z očali
47.782;Trgovina na drobno v specializiranih prodajalnah z umetniškimi izdelki
47.789;Druga trgovina na drobno v drugih specializiranih prodajalnah
47.79;Trgovina na drobno v prodajalnah z rabljenim blagom
47.790;Trgovina na drobno v prodajalnah z rabljenim blagom
47.8;Trgovina na drobno na stojnicah in tržnicah
47.81;Trgovina na drobno na stojnicah in tržnicah z živili, pijačami in tobačnimi izdelki
47.810;Trgovina na drobno na stojnicah in tržnicah z živili, pijačami in tobačnimi izdelki
47.82;Trgovina na drobno na stojnicah in tržnicah s tekstilijami in obutvijo
47.820;Trgovina na drobno na stojnicah in tržnicah s tekstilijami in obutvijo
47.89;Trgovina na drobno na stojnicah in tržnicah z drugim blagom
47.890;Trgovina na drobno na stojnicah in tržnicah z drugim blagom
47.9;Trgovina na drobno zunaj prodajaln, stojnic in tržnic
47.91;Trgovina na drobno po pošti ali po internetu
47.910;Trgovina na drobno po pošti ali po internetu
47.99;Druga trgovina na drobno zunaj prodajaln, stojnic in tržnic
47.990;Druga trgovina na drobno zunaj prodajaln, stojnic in tržnic
49;Kopenski promet, cevovodni transport
49.1;Železniški potniški promet
49.10;Železniški potniški promet
49.100;Železniški potniški promet
49.2;Železniški tovorni promet
49.20;Železniški tovorni promet
49.200;Železniški tovorni promet
49.3;Drug kopenski potniški promet
49.31;Mestni in primestni kopenski potniški promet
49.310;Mestni in primestni kopenski potniški promet
49.32;Obratovanje taksijev
49.320;Obratovanje taksijev
49.39;Drug kopenski potniški promet
49.391;Medkrajevni in drug cestni potniški promet
49.392;Obratovanje žičnic
49.4;Cestni tovorni promet ter selitvena dejavnost
49.41;Cestni tovorni promet
49.410;Cestni tovorni promet
49.42;Selitvena dejavnost
49.420;Selitvena dejavnost
49.5;Cevovodni transport
49.50;Cevovodni transport
49.500;Cevovodni transport
50;Vodni promet
50.1;Pomorski potniški promet
50.10;Pomorski potniški promet
50.100;Pomorski potniški promet
50.2;Pomorski tovorni promet
50.20;Pomorski tovorni promet
50.200;Pomorski tovorni promet
50.3;Potniški promet po celinskih vodah
50.30;Potniški promet po celinskih vodah
50.300;Potniški promet po celinskih vodah
50.4;Tovorni promet po celinskih vodah
50.40;Tovorni promet po celinskih vodah
50.400;Tovorni promet po celinskih vodah
51;Zračni promet
51.1;Potniški zračni promet
51.10;Potniški zračni promet
51.100;Potniški zračni promet
51.2;Tovorni zračni in vesoljski promet
51.21;Tovorni zračni promet
51.210;Tovorni zračni promet
51.22;Vesoljski promet
51.220;Vesoljski promet
52;Skladiščenje in spremljajoče prometne dejavnosti
52.1;Skladiščenje
52.10;Skladiščenje
52.100;Skladiščenje
52.2;Spremljajoče prometne dejavnosti
52.21;Spremljajoče storitvene dejavnosti v kopenskem prometu
52.210;Spremljajoče storitvene dejavnosti v kopenskem prometu
52.22;Spremljajoče storitvene dejavnosti v vodnem prometu
52.220;Spremljajoče storitvene dejavnosti v vodnem prometu
52.23;Spremljajoče storitvene dejavnosti v zračnem prometu
52.230;Spremljajoče storitvene dejavnosti v zračnem prometu
52.24;Pretovarjanje
52.240;Pretovarjanje
52.29;Špedicija in druge spremljajoče prometne dejavnosti
52.290;Špedicija in druge spremljajoče prometne dejavnosti
53;Poštna in kurirska dejavnost
53.1;Izvajanje univerzalne poštne storitve
53.10;Izvajanje univerzalne poštne storitve
53.100;Izvajanje univerzalne poštne storitve
53.2;Druga poštna in kurirska dejavnost
53.20;Druga poštna in kurirska dejavnost
53.200;Druga poštna in kurirska dejavnost
55;Gostinske nastanitvene dejavnosti
55.1;Dejavnost hotelov in podobnih nastanitvenih obratov
55.10;Dejavnost hotelov in podobnih nastanitvenih obratov
55.100;Dejavnost hotelov in podobnih nastanitvenih obratov
55.2;Dejavnost počitniških domov in podobnih nastanitvenih obratov za kratkotrajno bivanje
55.20;Dejavnost počitniških domov in podobnih nastanitvenih obratov za kratkotrajno bivanje
55.201;Počitniški domovi in letovišča
55.202;Turistične kmetije s sobami
